City_Id,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
0,Veraval,0,FR,1541458800,81,49.65,0.71,53.6,6.93
1,Ushuaia,75,AR,1541458800,74,-54.81,-68.31,39.2,27.51
2,Carnarvon,0,ZA,1541461741,50,-30.97,22.13,36.62,13.13
3,Butaritari,0,KI,1541461741,100,3.07,172.79,84.77,5.64
4,Dikson,88,RU,1541461741,100,73.51,80.55,16.55,26.6
5,Pitangui,92,BR,1541461741,88,-19.68,-44.89,67.76,7.31
6,Chuy,0,UY,1541461741,84,-33.69,-53.46,65.33,13.8
7,Avera,90,US,1541460900,95,33.19,-82.53,68.0,4.52
8,Busselton,56,AU,1541461742,100,-33.64,115.35,57.77,13.96
9,Rikitea,0,PF,1541461742,100,-23.12,-134.97,73.61,16.31
10,Fairview,90,US,1541460000,85,40.81,-74.0,53.06,14.99
11,Rindal,0,NO,1541461743,91,63.05,9.21,23.07,1.99
12,Castro,8,CL,1541461744,82,-42.48,-73.76,45.12,4.52
13,Igrim,88,RU,1541461745,85,63.19,64.42,21.09,9.78
14,Georgetown,20,GY,1541458800,88,6.8,-58.16,80.6,6.93
15,San Ramon,75,NI,1541458800,83,12.92,-85.84,71.6,1.88
16,Esperance,20,TT,1541458800,88,10.24,-61.45,80.6,4.56
17,Hilo,75,US,1541460360,56,19.71,-155.08,80.96,6.93
18,Omboue,92,GA,1541461746,100,-1.57,9.26,79.91,5.53
19,Calama,0,CL,1541458800,19,-22.46,-68.93,66.2,21.92
20,Namibe,0,AO,1541461747,100,-15.19,12.15,72.75,7.25
21,Faya,0,SA,1541458800,76,18.39,42.45,59.0,2.21
22,Kavaratti,8,IN,1541461748,100,10.57,72.64,83.96,5.57
23,Dhemaji,90,IN,1541460600,93,27.48,94.56,66.2,2.24
24,Quatre Cocos,20,MU,1541458800,88,-20.21,57.76,71.6,3.36
25,Upernavik,0,GL,1541461748,100,72.79,-56.15,17.18,9.6
26,Sambava,92,MG,1541461748,100,-14.27,50.17,76.4,11.56
27,Mataura,0,NZ,1541461749,66,-46.19,168.86,68.03,13.58
28,Kozhva,92,RU,1541461749,95,65.11,57.05,32.21,7.58
29,Coahuayana,12,MX,1541461749,58,18.62,-100.35,76.04,2.1
30,San Cristobal,75,EC,1541458800,62,-0.39,-78.55,59.0,9.17
31,Victoria,75,BN,1541460600,94,5.28,115.24,80.6,1.12
32,Marsh Harbour,92,BS,1541461750,100,26.54,-77.06,78.47,14.07
33,Barrow,0,AR,1541461482,73,-38.31,-60.23,52.14,5.35
34,Road Town,75,VG,1541460600,88,18.42,-64.62,75.92,10.29
35,Bredasdorp,92,ZA,1541458800,87,-34.53,20.04,50.0,9.17
36,Damavand,75,IR,1541458800,32,35.72,52.07,51.8,0.6
37,Oktyabrskiy,68,RU,1541458800,92,55.61,37.97,30.2,6.71
38,Punta Arenas,40,CL,1541458800,52,-53.16,-70.91,44.6,23.04
39,Bluff,0,AU,1541461751,48,-23.58,149.07,85.85,9.44
40,Ponta do Sol,92,BR,1541461751,98,-20.63,-46.0,65.64,7.25
41,Jamestown,56,AU,1541461603,100,-33.21,138.6,61.05,11.45
42,Bagdarin,0,RU,1541461752,58,54.44,113.59,-9.06,3.22
43,Bull Savanna,0,JM,1541461752,90,17.89,-77.59,72.12,2.51
44,Puerto Ayora,75,EC,1541458800,73,-0.74,-90.35,77.0,13.87
45,Kruisfontein,20,ZA,1541461752,85,-34.0,24.73,55.16,27.22
46,Xiongzhou,90,CN,1541458800,93,32.34,118.83,59.0,11.18
47,Cape Town,75,ZA,1541458800,81,-33.93,18.42,51.8,6.93
48,Charters Towers,8,AU,1541461710,71,-20.07,146.27,79.82,10.11
49,Mar del Plata,76,AR,1541461753,43,-46.43,-67.52,52.64,17.72
50,Lavrentiya,0,RU,1541461800,100,65.58,-170.99,39.05,13.35
51,Airai,0,TL,1541461800,83,-8.93,125.41,76.58,2.33
52,Severo-Kurilsk,24,RU,1541461801,97,50.68,156.12,39.68,9.78
53,Alofi,75,NU,1541458800,73,-19.06,-169.92,77.0,17.22
54,Kurilsk,76,RU,1541461801,100,45.23,147.88,51.15,7.58
55,Flinders,0,AU,1541458800,42,-34.58,150.85,80.6,8.05
56,Hermanus,88,ZA,1541461801,83,-34.42,19.24,50.34,5.3
57,Dunedin,0,NZ,1541461801,64,-45.87,170.5,64.43,6.02
58,Vaini,0,IN,1541461802,91,15.34,74.49,65.69,3.29
59,Estelle,20,US,1541459700,42,32.87,-97.01,80.96,8.05
60,Jizan,0,SA,1541458800,69,16.89,42.56,82.4,3.36
61,Poso,76,ID,1541461802,100,-1.4,120.75,77.25,1.99
62,Mao,40,DO,1541458800,94,19.55,-71.08,77.0,4.7
63,Avarua,75,CK,1541458800,57,-21.21,-159.78,78.8,12.75
64,Wallaceburg,75,CA,1541460900,76,42.59,-82.38,51.08,5.82
65,Cururupu,32,BR,1541461803,80,-1.82,-44.87,80.04,8.14
66,Anloga,20,GH,1541458800,83,5.79,0.9,82.4,6.93
67,Santa Ines,75,EC,1541458800,62,-0.82,-78.63,59.0,9.17
68,Mackay,90,CA,1541459040,79,53.65,-115.58,21.2,5.82
69,Port Alfred,92,ZA,1541461804,94,-33.59,26.89,57.54,19.33
70,Bombay,90,US,1541459700,93,44.94,-74.57,44.6,6.87
71,Arlit,0,NE,1541461804,26,18.74,7.39,63.89,4.63
72,Agadez,0,NE,1541461672,21,16.97,7.99,64.61,5.3
73,Vandalur,40,IN,1541460600,94,12.89,80.08,80.6,4.7
74,Isla Mujeres,20,MX,1541457780,74,21.23,-86.73,82.4,5.82
75,Umm Lajj,0,SA,1541461805,100,25.02,37.27,65.15,4.12
76,Dingle,48,PH,1541461805,81,11.0,122.67,80.9,12.06
77,Souillac,90,FR,1541460600,87,45.6,-0.6,55.4,5.82
78,Cabo San Lucas,5,MX,1541458260,65,22.89,-109.91,82.4,5.82
79,New Norfolk,75,AU,1541460600,51,-42.78,147.06,62.6,9.17
80,Ucluelet,20,CA,1541458800,81,48.94,-125.55,53.6,13.87
81,Mumbwa,12,ZM,1541461806,45,-14.99,27.06,68.52,9.04
82,Saskylakh,48,RU,1541461806,74,71.97,114.09,-17.16,3.11
83,Qaanaaq,0,GL,1541461806,100,77.48,-69.36,-4.2,9.89
84,Vila Franca do Campo,40,PT,1541458800,82,37.72,-25.43,66.2,16.11
85,Nikolskoye,75,RU,1541458800,93,59.7,30.79,35.6,4.47
86,Cherskiy,80,RU,1541461806,95,68.75,161.3,8.45,1.39
87,Yulara,0,AU,1541458800,65,-25.24,130.99,80.6,4.7
88,Port Hedland,0,AU,1541460600,69,-20.31,118.58,80.6,8.05
89,Fare,64,PF,1541461807,100,-16.7,-151.02,80.63,13.13
90,Montepuez,0,MZ,1541461807,78,-13.13,39.0,68.52,8.03
91,Batagay-Alyta,44,RU,1541461807,57,67.8,130.41,-21.53,1.88
92,Ostrovnoy,100,RU,1541461807,95,68.05,39.51,37.97,15.14
93,Nyrob,92,RU,1541461808,94,60.74,56.73,24.47,10.94
94,Nhulunbuy,75,AU,1541460600,66,-12.18,136.78,84.2,12.75
95,Vao,76,EE,1541461808,99,59.1,26.19,41.66,5.79
96,Cayenne,0,GF,1541460600,83,4.94,-52.33,80.6,1.12
97,Benguela,0,AO,1541461809,100,-12.58,13.4,76.31,5.91
98,Touros,92,BR,1541461809,87,-5.2,-35.46,78.42,12.8
99,Albany,90,US,1541458440,83,42.65,-73.75,46.94,4.52
100,Kodiak,90,US,1541458380,100,39.95,-94.76,50.0,6.93
101,Pangnirtung,20,CA,1541458800,77,66.15,-65.72,5.0,7.87
102,East London,92,ZA,1541461720,100,-33.02,27.91,60.69,27.72
103,Coffs Harbour,32,AU,1541460600,78,-30.3,153.13,78.8,21.92
104,Taltal,0,CL,1541461861,81,-25.41,-70.49,58.67,2.21
105,Port-Gentil,40,GA,1541458800,88,-0.72,8.78,78.8,10.29
106,Barra Patuca,92,HN,1541461861,84,15.8,-84.28,83.51,8.59
107,Araouane,64,ML,1541461863,28,18.9,-3.53,74.69,9.26
108,Luganville,12,VU,1541461863,97,-15.51,167.18,80.36,16.49
109,Tuktoyaktuk,90,CA,1541458800,84,69.44,-133.03,5.0,5.82
110,Djambala,68,CG,1541461863,92,-2.55,14.76,70.05,2.84
111,Minab,0,IR,1541458800,48,27.15,57.07,66.2,6.93
112,Lorengau,12,PG,1541461863,100,-2.02,147.27,82.52,4.29
113,Peniche,20,PT,1541458800,87,39.36,-9.38,51.8,5.82
114,Bubaque,0,GW,1541458800,83,11.28,-15.83,80.6,5.82
115,Cidreira,0,BR,1541461864,76,-30.17,-50.22,69.02,17.38
116,Itinga,88,BR,1541461864,86,-16.61,-41.77,71.67,8.37
117,Seoul,0,KR,1541460600,76,37.57,126.98,51.8,4.7
118,Arraial do Cabo,76,BR,1541461865,92,-22.97,-42.02,71.99,13.35
119,Atuona,48,PF,1541461865,100,-9.8,-139.03,79.5,17.2
120,Tasiilaq,88,GL,1541458200,74,65.61,-37.64,30.2,48.25
121,Preobrazheniye,48,RU,1541461865,56,42.9,133.91,27.44,2.55
122,Nome,40,US,1541459700,80,30.04,-94.42,78.98,10.29
123,Kokopo,44,PG,1541461866,100,-4.34,152.27,82.47,4.29
124,Marzuq,0,YE,1541461866,89,14.4,46.47,44.27,2.33
125,Torbay,75,CA,1541458800,86,47.66,-52.73,30.2,6.93
126,Pisco,0,PE,1541458800,30,-13.71,-76.2,71.6,10.29
127,Jutai,68,BR,1541461866,86,-1.71,-47.89,77.79,6.08
128,Tura,24,IN,1541461866,94,25.52,90.21,63.62,3.11
129,Buin,0,CL,1541458800,10,-33.73,-70.74,77.0,4.7
130,Kaitangata,0,NZ,1541461867,71,-46.28,169.85,64.88,2.55
131,Hobart,75,AU,1541460600,51,-42.88,147.33,62.6,9.17
132,Pocone,36,BR,1541461868,91,-16.26,-56.62,76.8,4.41
133,Waipawa,0,NZ,1541461868,56,-39.94,176.59,67.58,2.77
134,Liaozhong,0,CN,1541460600,85,41.51,122.73,24.8,5.75
135,General Roca,0,AR,1541458800,24,-39.03,-67.58,66.2,11.41
136,San Patricio,12,PY,1541461869,71,-26.98,-56.83,79.5,4.23
137,Damghan,32,IR,1541461869,78,36.17,54.34,34.01,3.33
138,Boli,0,CN,1541461869,57,45.76,130.56,23.03,2.55
139,Darhan,0,MN,1541461869,55,49.49,105.92,10.16,7.25
140,Ust-Nera,20,RU,1541461869,59,64.57,143.24,-22.65,1.88
141,Banda Aceh,68,ID,1541461870,100,5.56,95.32,75.5,2.1
142,Salalah,20,OM,1541458200,78,17.01,54.1,78.8,4.7
143,Bunia,8,CD,1541461870,90,1.56,30.25,59.75,2.84
144,Yantal,80,RU,1541461870,88,56.85,105.25,18.62,4.29
145,Tengushevo,68,RU,1541461870,89,54.77,42.72,31.17,2.62
146,Bendigo,100,AU,1541461871,100,-36.76,144.28,63.39,3.78
147,Dong Xoai,20,VN,1541461872,91,11.53,106.92,75.99,4.12
148,Port Elizabeth,90,US,1541459880,100,39.31,-74.98,57.92,13.87
149,Yellowknife,20,CA,1541458800,77,62.45,-114.38,1.4,8.05
150,Iqaluit,90,CA,1541458800,78,63.75,-68.52,10.4,2.24
151,Flin Flon,90,CA,1541458800,85,54.77,-101.88,17.6,17.22
152,Baruun-Urt,0,MN,1541461777,64,46.68,113.28,6.92,7.43
153,Front Royal,90,US,1541459700,100,38.92,-78.19,53.24,2.62
154,Huarmey,20,PE,1541461921,72,-10.07,-78.15,65.24,3.33
155,Itarema,12,BR,1541461921,82,-2.92,-39.92,78.56,12.95
156,Necochea,0,AR,1541461922,93,-38.55,-58.74,51.02,4.85
157,Nantucket,90,US,1541461320,96,41.28,-70.1,53.06,10.29
158,Camacha,75,PT,1541460600,59,33.08,-16.33,64.4,4.7
159,Coihaique,75,CL,1541458800,80,-45.58,-72.07,41.0,12.75
160,Mitchell,90,US,1541458380,88,43.71,-98.03,42.08,14.99
161,San Francisco de Macoris,40,DO,1541458800,94,19.3,-70.25,77.0,4.7
162,Chokurdakh,56,RU,1541461925,59,70.62,147.9,-12.21,3.11
163,Kapaa,40,US,1541458380,62,22.08,-159.32,84.02,18.34
164,Djibo,0,BF,1541461925,45,14.1,-1.63,76.44,4.85
165,Bethel,90,US,1541458380,85,60.79,-161.76,39.02,16.11
166,Dayong,56,PH,1541461926,100,11.74,122.04,81.62,21.07
167,Kimbe,56,PG,1541461926,100,-5.56,150.15,82.74,1.32
168,Egvekinot,48,RU,1541461926,93,66.32,-179.17,25.05,2.62
169,Fortuna,0,ES,1541460600,93,38.18,-1.13,50.0,3.36
170,Evensk,8,RU,1541461928,100,61.92,159.24,16.1,5.79
171,Jalu,0,LY,1541461928,71,29.03,21.55,56.87,3.06
172,Narsaq,32,GL,1541458200,40,60.91,-46.05,15.8,4.7
173,Hofn,92,IS,1541461928,100,64.25,-15.21,36.75,10.6
174,Caucaia,40,BR,1541458800,74,-3.73,-38.66,80.6,9.17
175,San Policarpo,92,PH,1541461928,97,12.18,125.51,80.94,15.08
176,Sorong,68,ID,1541461929,100,-0.86,131.25,80.9,7.31
177,Provideniya,75,RU,1541458800,93,64.42,-173.23,37.4,8.95
178,Kalabo,76,ZM,1541461929,94,-15.0,22.67,65.1,4.12
179,Hailar,88,CN,1541461756,67,49.2,119.7,16.59,10.56
180,Horodyshche,0,UA,1541458800,100,50.76,29.29,39.2,4.47
181,Saint George,20,GR,1541458200,87,39.45,22.34,51.8,2.24
182,Burnie,80,AU,1541461694,100,-41.05,145.91,55.25,10.27
183,Karakol,0,KG,1541461930,92,42.49,78.39,-4.52,2.06
184,Jiwani,0,PK,1541461930,98,25.05,61.74,61.1,5.01
185,Lebu,75,ET,1541458800,59,8.96,38.73,60.8,9.17
186,Mahebourg,20,MU,1541458800,88,-20.41,57.7,71.6,3.36
187,Sisimiut,0,GL,1541461931,100,66.94,-53.67,-6.9,1.77
188,Beloha,0,MG,1541461931,81,-25.17,45.06,67.13,15.82
189,Eurajoki,92,FI,1541460000,93,61.2,21.73,44.6,8.05
190,Khatanga,64,RU,1541461931,71,71.98,102.47,-5.87,2.77
191,Mount Gambier,80,AU,1541461931,90,-37.83,140.78,63.3,6.53
192,Poum,0,MK,1541461931,87,41.28,20.71,31.76,0.76
193,Zhuhai,0,CN,1541458800,62,40.71,112.04,21.2,6.71
194,Tres Arroyos,0,AR,1541461932,73,-38.38,-60.28,52.14,5.35
195,Hovd,0,NO,1541458200,93,63.83,10.7,44.6,5.82
196,Roald,32,NO,1541460000,87,62.58,6.12,42.8,4.7
197,Tecoanapa,20,MX,1541458320,70,16.99,-99.26,84.2,3.11
198,Lasa,40,CY,1541460600,63,34.92,32.53,62.6,6.93
199,Lang Suan,75,TH,1541458800,100,9.95,99.07,73.4,1.88
200,Anchorage,1,US,1541458560,65,61.22,-149.89,30.92,2.21
201,Gumdag,76,TM,1541461981,77,39.2,54.59,43.32,2.84
202,Harper,1,US,1541459700,60,30.3,-99.24,80.06,9.17
203,Samarai,56,PG,1541461982,98,-10.62,150.67,81.12,10.67
204,Hithadhoo,12,MV,1541461982,100,-0.6,73.08,82.79,4.29
205,Padang,92,ID,1541461983,100,-0.92,100.36,77.7,1.61
206,Hamilton,90,CA,1541459160,93,43.26,-79.87,53.6,5.82
207,Oistins,40,BB,1541458800,78,13.07,-59.53,82.4,12.75
208,Bandarbeyla,88,SO,1541461984,100,9.49,50.81,80.0,13.18
209,Tabuk,0,PH,1541461984,80,17.41,121.44,70.46,1.5
210,Sorland,92,NO,1541461984,99,67.67,12.69,48.95,29.01
211,Mmabatho,8,ZA,1541458800,27,-25.85,25.61,64.4,8.05
212,Bam,0,IR,1541461985,60,29.11,58.36,36.62,3.78
213,Joshimath,0,IN,1541461985,100,30.57,79.57,-4.56,0.72
214,Charlestown,90,US,1541459700,89,41.38,-71.64,55.04,5.82
215,Ketchikan,75,US,1541458560,79,55.34,-131.65,46.94,16.11
216,Nelson Bay,0,AU,1541460600,61,-32.72,152.14,80.6,4.7
217,Talnakh,76,RU,1541461986,92,69.49,88.39,10.43,8.59
218,Nchelenge,64,ZM,1541461986,89,-9.35,28.74,67.4,1.72
219,Dong Hoi,100,VN,1541461910,100,17.48,106.6,76.62,9.26
220,Caledon,88,ZA,1541461986,83,-34.23,19.43,50.34,5.3
221,Belmonte,68,PT,1541461986,98,40.36,-7.35,43.95,5.12
222,Florianopolis,40,BR,1541458800,68,-27.6,-48.55,69.8,5.82
223,Winnemucca,1,US,1541458560,23,40.97,-117.74,55.04,9.17
224,Totness,90,US,1541459700,100,33.74,-80.8,69.98,4.63
225,Vardo,90,US,1541459700,89,39.62,-77.74,53.6,5.82
226,Zhangjiakou,0,CN,1541461987,68,40.77,114.88,17.0,2.77
227,Norman Wells,75,CA,1541458800,91,65.28,-126.83,3.2,3.36
228,Kerema,76,PG,1541461987,92,-7.96,145.78,76.62,2.21
229,Muisne,92,EC,1541461987,86,0.61,-80.02,76.04,3.85
230,Sorrento,75,AU,1541460600,54,-31.82,115.75,57.2,12.75
231,Jeremie,0,HT,1541461988,95,18.65,-74.12,79.91,8.81
232,Vallenar,0,CL,1541461988,83,-28.58,-70.76,61.19,1.61
233,Leningradskiy,80,RU,1541461988,100,69.38,178.42,23.03,6.8
234,Yar-Sale,92,RU,1541461988,100,66.83,70.83,17.85,26.93
235,Neiafu,75,TO,1541458800,61,-18.65,-173.98,78.8,11.41
236,Pimentel,56,BR,1541461988,79,-3.7,-45.5,80.49,5.41
237,Klaksvik,20,FO,1541460000,86,62.23,-6.59,41.0,1.12
238,Murgab,90,TM,1541458800,70,37.5,61.97,42.8,2.24
239,Hambantota,100,LK,1541461989,100,6.12,81.12,74.55,2.28
240,Vila Velha,40,BR,1541458800,74,-3.71,-38.6,80.6,9.17
241,Tete,0,MZ,1541461989,64,-16.16,33.59,67.4,3.33
242,Nicoya,40,CR,1541458800,94,10.15,-85.45,77.0,8.05
243,Marawi,8,PH,1541461990,90,8.0,124.29,75.72,2.77
244,Clyde River,20,CA,1541458800,77,70.47,-68.59,-2.21,5.82
245,Port Blair,8,IN,1541461990,100,11.67,92.75,84.0,10.67
246,Gueret,92,FR,1541460600,82,46.17,1.87,55.4,9.17
247,Tevaitoa,64,PF,1541461990,100,-16.78,-151.5,80.63,13.13
248,Honningsvag,75,NO,1541456400,81,70.98,25.97,48.2,24.16
249,Tiksi,36,RU,1541461991,66,71.64,128.87,-4.52,4.29
250,Lovington,1,US,1541461800,30,32.94,-103.35,69.8,11.61
251,Grand-Lahou,68,CI,1541462041,91,5.24,-5.0,76.85,4.34
252,Constitucion,5,MX,1541458020,19,23.99,-104.67,78.8,6.93
253,Coquimbo,40,CL,1541458800,87,-29.95,-71.34,59.0,6.93
254,Barcelos,20,PT,1541460600,93,41.53,-8.62,51.8,2.24
255,Morehead,1,US,1541458380,62,38.18,-83.43,62.96,4.7
256,Chizhou,92,CN,1541462042,100,30.67,117.49,61.82,3.29
257,Ishinomaki,75,JP,1541458800,87,38.42,141.3,55.4,4.7
258,Port Augusta,90,AU,1541458800,77,-32.49,137.76,64.4,5.82
259,Bud,48,NO,1541460000,81,62.91,6.91,46.4,6.93
260,Hof,20,DE,1541460480,100,50.32,11.92,37.4,7.65
261,Thompson,90,CA,1541458800,85,55.74,-97.86,19.4,13.87
262,Olinda,75,EC,1541458800,69,-2.03,-79.75,80.6,9.17
263,Broken Hill,0,AU,1541462045,55,-31.97,141.45,80.18,16.49
264,Saint-Philippe,90,CA,1541459700,93,45.36,-73.48,42.8,5.82
265,Warrnambool,20,AU,1541462046,93,-38.38,142.48,61.28,6.87
266,Buala,92,SB,1541462046,100,-8.15,159.59,79.82,10.6
267,Bambous Virieux,20,MU,1541458800,88,-20.34,57.76,71.6,3.36
268,Alghero,8,IT,1541460000,100,40.56,8.32,51.8,3.36
269,Kuito,0,AO,1541462046,89,-12.38,16.94,56.6,2.62
270,Naze,80,NG,1541462046,97,5.43,7.07,74.19,3.4
271,Katsuura,75,JP,1541458800,93,33.93,134.5,57.2,5.82
272,Sao Jose da Coroa Grande,100,BR,1541462047,85,-8.9,-35.15,77.34,7.76
273,Kinablangan,56,PH,1541462047,100,7.69,126.55,79.19,5.86
274,Dharmadam,0,IN,1541461966,95,11.78,75.43,69.65,2.28
275,Guarapari,75,BR,1541458800,94,-20.67,-40.5,73.4,13.87
276,Matamoros,20,US,1541458380,79,25.87,-97.51,82.94,14.99
277,Fairbanks,1,US,1541458680,76,64.84,-147.72,10.94,3.0
278,Kerouane,8,GN,1541462048,89,12.23,-12.34,68.66,2.39
279,Machado,80,BR,1541462048,88,-21.69,-45.92,66.14,12.06
