City_Id,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
280,Erzin,0,TR,1541460000,87,36.95,36.2,60.8,2.55
281,Tautira,75,PF,1541460600,66,-17.73,-149.15,86.0,10.29
282,Obera,68,AR,1541461889,76,-27.49,-55.12,76.67,3.06
283,Geraldton,90,CA,1541458800,100,49.72,-86.95,35.6,3.36
284,Lithgow,40,AU,1541460600,51,-33.48,150.16,82.4,4.7
285,Mumford,0,GH,1541462050,93,5.26,-0.76,78.2,7.25
286,Caravelas,80,BR,1541462050,100,-17.73,-39.27,78.6,10.78
287,Behshahr,36,IR,1541462050,100,36.69,53.54,40.44,2.73
288,Altay,0,CN,1541462050,46,47.83,88.13,-11.4,2.62
289,Cap Malheureux,20,MU,1541458800,88,-19.98,57.61,71.6,3.36
290,Presidente Franco,0,PY,1541458800,83,-25.57,-54.62,80.6,3.36
291,Tigil,88,RU,1541462051,84,57.8,158.67,32.39,8.88
292,Yurimaguas,75,PE,1541458800,94,-5.9,-76.1,77.0,5.82
293,Srednekolymsk,76,RU,1541462051,80,67.46,153.71,4.13,3.33
294,Husavik,64,CA,1541462051,95,50.56,-96.99,34.14,5.91
295,Ferme-Neuve,92,CA,1541462051,100,46.7,-75.45,39.14,8.88
296,Bonfim,92,BR,1541462051,96,-20.33,-44.24,63.84,8.81
297,Codrington,8,AU,1541462052,76,-28.95,153.24,87.29,3.4
298,Chenghai,0,CN,1541458800,100,23.46,116.77,68.0,13.4
299,Jiexiu,88,CN,1541462052,90,37.02,111.92,32.57,0.83
300,Beyneu,0,KZ,1541462100,77,45.32,55.19,18.35,4.41
301,Xapuri,90,BR,1541458800,94,-10.65,-68.5,77.0,3.36
302,Cheney,90,US,1541459640,70,47.49,-117.58,51.08,6.93
303,Shieli,48,KZ,1541462101,70,44.18,66.74,24.02,2.89
304,Saldanha,92,PT,1541462101,96,41.42,-6.55,44.72,12.95
305,Stokmarknes,92,NO,1541462102,100,68.56,14.91,47.06,23.64
306,Caramay,76,PH,1541462102,100,10.18,119.24,78.74,7.43
307,Athabasca,56,CA,1541462103,69,54.72,-113.29,17.4,4.9
308,Shagamu,20,NG,1541458800,88,6.84,3.65,78.8,2.24
309,Saint-Augustin,92,FR,1541460600,93,44.83,-0.61,53.6,1.12
310,Constantine,0,DZ,1541460600,66,36.36,6.61,48.2,4.52
311,Tortoli,20,IT,1541458500,82,39.93,9.66,59.0,5.82
312,Henties Bay,0,NA,1541462104,100,-22.12,14.28,57.32,6.35
313,Alyangula,0,AU,1541462104,92,-13.85,136.42,85.89,6.08
314,Ardino,0,BG,1541460600,100,41.58,25.13,41.0,2.24
315,Lagoa,0,PT,1541460600,87,37.14,-8.45,51.8,5.82
316,Maragogi,100,BR,1541462105,85,-9.01,-35.22,77.34,7.76
317,Gidole,48,ET,1541462105,97,5.65,37.37,59.93,2.21
318,Halifax,90,CA,1541458800,81,44.65,-63.58,44.6,4.7
319,Bireun,80,ID,1541462106,100,5.2,96.7,80.4,6.58
320,Hami,32,CN,1541462106,67,42.84,93.51,19.97,6.02
321,Abu Dhabi,0,AE,1541458800,64,24.47,54.37,73.4,1.12
322,Bowen,40,AU,1541458800,54,-20.01,148.25,84.2,5.82
323,Griffith,80,AU,1541462106,62,-34.29,146.06,76.17,17.72
324,Hualmay,20,PE,1541462106,80,-11.1,-77.61,65.06,4.79
325,Linkou,0,CN,1541462107,55,45.29,130.27,21.95,2.51
326,Oranjestad,20,AW,1541458800,78,12.52,-70.03,80.6,10.29
327,Chumikan,8,RU,1541462107,95,54.72,135.31,24.24,13.85
328,Broome,32,GB,1541460000,100,52.47,1.45,50.54,3.36
329,Kiunga,88,PG,1541462107,92,-6.12,141.3,77.57,2.39
330,Adrar,0,DZ,1541458800,33,27.87,-0.29,62.6,8.05
331,Shalya,80,RU,1541462107,91,57.25,58.73,24.11,3.0
332,Bandundu,48,CD,1541462107,95,-3.32,17.38,74.19,2.89
333,Pampierstad,0,ZA,1541462108,34,-27.78,24.69,55.16,13.8
334,Aklavik,90,CA,1541458800,84,68.22,-135.01,8.6,9.17
335,Uige,32,AO,1541462108,94,-7.61,15.06,66.59,2.21
336,Pevek,88,RU,1541462108,100,69.7,170.27,20.1,7.58
337,Grand Forks,90,US,1541461140,93,47.91,-97.06,39.92,3.36
338,Vestmanna,12,FO,1541460000,86,62.16,-7.17,41.0,1.12
339,Galveston,90,US,1541460900,98,40.58,-86.19,51.8,8.55
340,Imeni Poliny Osipenko,32,RU,1541462109,74,52.42,136.49,14.07,4.52
341,Jinxi,80,CN,1541462109,100,27.92,116.75,64.43,4.29
342,Bonthe,0,SL,1541462109,97,7.53,-12.5,77.25,2.21
343,Chirongui,0,YT,1541458800,88,-12.93,45.15,75.2,8.37
344,Galle,1,US,1541458560,71,29.74,-97.91,78.08,8.05
345,Saint-Georges,48,CA,1541462110,82,46.12,-70.67,36.17,6.76
346,Dosso,0,NE,1541462111,59,13.05,3.19,70.1,2.77
347,Longyearbyen,20,NO,1541458200,74,78.22,15.63,28.4,39.15
348,Kieta,64,PG,1541462111,99,-6.22,155.63,82.52,2.55
349,Te Anau,0,NZ,1541461957,68,-45.41,167.72,58.8,11.95
350,Hasaki,75,JP,1541459700,100,35.73,140.83,68.0,4.7
351,Morozovsk,0,RU,1541462161,83,48.35,41.83,27.98,4.52
352,Port Lincoln,0,AU,1541462161,89,-34.72,135.86,61.46,19.06
353,Brae,92,GB,1541460000,93,60.4,-1.35,50.0,19.46
354,Nisia Floresta,40,BR,1541458800,74,-6.09,-35.21,80.6,12.75
355,La Ronge,90,CA,1541458800,78,55.1,-105.3,15.8,12.75
356,Haines Junction,20,CA,1541462161,99,60.75,-137.51,8.09,1.05
357,Laguna,5,MX,1541458500,23,27.52,-110.01,87.8,6.93
358,Atar,8,MR,1541462162,36,20.52,-13.05,65.37,1.83
359,Petropolis,90,BR,1541458800,73,-22.5,-43.18,73.4,6.93
360,Dharchula,0,IN,1541462163,70,29.85,80.53,27.39,2.1
361,Duldurga,0,RU,1541462163,60,50.67,113.59,-0.2,3.85
362,San Quintin,20,PH,1541458800,88,17.54,120.52,71.6,2.24
363,Praia,75,BR,1541458800,82,-20.25,-43.81,66.2,12.75
364,Devils Lake,90,US,1541460900,100,48.11,-98.87,35.96,17.22
365,Jacmel,40,HT,1541458800,69,18.24,-72.54,82.4,6.93
366,Tezu,92,IN,1541462164,99,27.93,96.16,50.03,1.61
367,Rodrigues Alves,90,BR,1541458800,94,-7.74,-72.65,77.0,3.36
368,Shache,36,CN,1541462165,90,38.42,77.24,32.52,4.41
369,Hidrolandia,56,BR,1541462165,59,-4.41,-40.44,82.25,6.91
370,Rosarito,75,CO,1541458800,93,4.91,-75.23,69.8,6.93
371,Kota Kinabalu,75,MY,1541460600,78,5.98,116.07,82.4,5.82
372,Karratha,0,AU,1541462165,17,-20.74,116.85,84.23,11.27
373,Wundanyi,56,KE,1541462166,94,-3.4,38.37,62.18,2.21
374,Kavieng,64,PG,1541462166,100,-2.57,150.8,82.02,3.78
375,Worthing,44,GB,1541460000,93,50.81,-0.37,55.4,4.7
376,Lucapa,48,AO,1541462166,93,-8.42,20.74,66.86,2.62
377,Hannibal,90,US,1541460900,99,39.71,-91.36,48.38,9.17
378,Ahipara,64,NZ,1541462166,74,-35.17,173.16,63.8,7.43
379,San Francisco,1,US,1541460900,29,37.78,-122.42,80.06,11.41
380,Kolodeznyy,90,RU,1541458800,86,51.33,39.18,37.4,2.24
381,Deputatskiy,48,RU,1541462168,52,69.3,139.9,-19.23,2.77
382,Dwarka,0,IN,1541460600,82,28.58,77.04,60.8,4.7
383,Iralaya,20,HN,1541458800,78,15.0,-83.23,82.4,6.93
384,Doha,0,QA,1541458800,65,25.29,51.53,80.6,11.41
385,Vangaindrano,76,MG,1541462169,97,-23.35,47.6,64.47,2.21
386,Prainha,20,BR,1541462169,84,-1.8,-53.48,80.67,2.06
387,Guerrero Negro,0,MX,1541462169,51,27.97,-114.04,75.27,7.92
388,Malindi,92,KE,1541462169,93,-3.22,40.12,77.21,6.64
389,Belgrade,0,RS,1541460600,66,44.82,20.46,50.0,11.41
390,Flagstaff,1,US,1541460900,30,35.2,-111.65,66.2,6.93
391,Port Macquarie,48,AU,1541458800,88,-31.43,152.91,75.2,5.82
392,Yeppoon,20,AU,1541460600,58,-23.13,150.74,82.4,9.17
393,Luderitz,0,NA,1541458800,58,-26.65,15.16,57.2,23.04
394,Pangai,75,TO,1541458800,78,-19.8,-174.35,77.0,13.87
395,Faanui,20,PF,1541462170,100,-16.48,-151.75,81.39,12.06
396,Sao Filipe,0,CV,1541462171,100,14.9,-24.5,76.4,11.61
397,Kuyanovo,80,RU,1541462171,92,56.95,86.47,21.95,11.79
398,Nampula,0,MZ,1541458800,77,-15.12,39.26,68.0,3.36
399,Malpe,20,IN,1541460600,94,13.35,74.72,77.0,2.39
400,Dinar,0,TR,1541460000,60,38.07,30.16,42.8,3.36
401,Biscarrosse,92,FR,1541460600,93,44.41,-1.18,53.6,3.36
402,Ambovombe,0,MG,1541462221,94,-25.18,46.09,69.24,17.43
403,At-Bashi,0,KG,1541462221,63,41.17,75.81,-2.13,1.88
404,Inirida,12,CO,1541462221,82,3.87,-67.92,80.49,1.61
405,Kamenka,92,RU,1541462221,96,53.19,44.05,34.59,3.89
406,Payson,40,US,1541459700,38,40.04,-111.73,51.08,6.93
407,Pachino,0,IT,1541462223,100,36.72,15.09,67.44,4.9
408,Itoman,20,JP,1541460600,73,26.12,127.67,75.2,8.05
409,Komsomolskiy,92,RU,1541462223,90,67.55,63.78,25.05,18.16
410,Mount Isa,0,AU,1541460600,25,-20.73,139.49,98.6,13.87
411,Medea,40,DZ,1541460600,87,36.27,2.77,59.0,5.82
412,Sergeyevka,92,KZ,1541462224,85,53.88,67.42,28.65,13.06
413,La Asuncion,88,EC,1541462224,97,-1.64,-78.74,48.72,1.32
414,Sangar,64,RU,1541462224,60,63.92,127.47,4.62,8.43
415,Baijiantan,20,CN,1541462224,90,45.63,85.18,27.12,5.41
416,Kahului,90,US,1541461080,73,20.89,-156.47,87.08,13.87
417,Manado,20,ID,1541460600,74,1.49,124.85,84.2,2.28
418,Novoagansk,0,RU,1541462225,60,61.94,76.66,-6.86,0.54
419,Sola,0,NO,1541460000,87,58.89,5.65,44.6,2.24
420,Guangyuan,80,CN,1541462225,44,32.43,105.86,46.34,7.92
421,Comodoro Rivadavia,40,AR,1541458800,77,-45.87,-67.48,55.4,8.05
422,Los Llanos de Aridane,75,ES,1541460600,77,28.66,-17.92,68.0,9.17
423,Sayyan,0,YE,1541462225,69,15.17,44.32,44.27,1.05
424,Palmas,48,BR,1541462074,93,-10.18,-48.33,76.04,2.1
425,Gamba,0,CN,1541462226,62,28.28,88.52,1.02,5.57
426,Sioux Falls,90,US,1541460900,93,43.55,-96.7,42.98,3.36
427,Nefteyugansk,40,RU,1541458800,85,61.09,72.61,10.4,2.24
428,Nezhinka,75,RU,1541458800,95,51.77,55.37,35.6,13.42
429,Shimoda,75,JP,1541458920,88,34.7,138.93,69.8,9.17
430,Porto Walter,32,BR,1541462227,91,-8.27,-72.74,79.05,2.1
431,Abalak,0,NE,1541462227,56,15.46,6.28,62.85,3.06
432,Isangel,12,VU,1541462227,100,-19.55,169.27,76.31,17.49
433,Ampanihy,0,MG,1541462227,88,-24.69,44.75,63.71,11.05
434,Abnub,0,EG,1541458800,67,27.27,31.15,62.6,11.41
435,The Valley,75,AI,1541458800,94,18.22,-63.06,77.0,4.7
436,Astoria,75,US,1541458500,83,46.19,-123.83,57.02,11.41
437,Mehamn,75,NO,1541456400,81,71.03,27.85,48.2,24.16
438,Hendersonville,90,US,1541459700,77,36.3,-86.62,66.2,16.11
439,Ankang,100,CN,1541462228,100,32.73,108.99,37.7,2.51
440,Atambua,8,ID,1541462228,100,-9.11,124.89,80.22,6.35
441,Ribeira Grande,8,PT,1541462228,93,38.52,-28.7,69.47,26.49
442,Havre-Saint-Pierre,90,CA,1541458800,87,50.23,-63.6,32.0,3.36
443,Mogadishu,0,SO,1541462229,100,2.04,45.34,80.4,5.64
444,Bilibino,36,RU,1541462229,62,68.06,166.44,-8.66,3.0
445,Labuhan,36,ID,1541462229,89,-2.54,115.51,78.38,2.73
446,Senanga,92,ZM,1541462229,86,-16.1,23.3,67.8,4.0
447,Donskoye,75,RU,1541458800,86,45.45,41.98,41.0,13.42
448,Monywa,0,MM,1541462230,91,22.12,95.13,67.13,4.63
449,Muros,40,ES,1541460600,93,42.77,-9.06,46.4,3.36
450,Vila do Maio,40,CV,1541458800,73,15.13,-23.22,75.2,9.17
451,Bakong,92,CM,1541462281,94,5.09,10.49,72.75,1.21
452,Bozeman,90,US,1541460900,51,45.68,-111.04,42.08,5.82
453,Honiara,40,SB,1541458800,70,-9.43,159.96,87.8,8.05
454,Mankono,88,CI,1541462281,97,8.06,-6.19,73.25,3.0
455,Podor,8,MR,1541462281,38,16.65,-14.96,76.35,9.37
456,Qaqortoq,0,GL,1541458200,40,60.72,-46.03,15.8,4.7
457,Snasa,20,NO,1541462281,96,64.25,12.38,28.79,2.73
458,Revda,24,RU,1541462282,94,67.94,34.55,31.76,4.41
459,Garowe,0,SO,1541462282,76,8.41,48.48,70.46,8.77
460,Berlevag,88,NO,1541462006,98,70.86,29.09,43.46,14.36
461,Anadyr,0,RU,1541458800,86,64.73,177.51,32.0,8.95
462,Shahr-e Kord,20,IR,1541458800,57,32.33,50.85,51.8,11.41
463,Mikuni,75,JP,1541458800,93,36.22,136.15,59.0,2.24
464,Polyarnyy,0,RU,1541458800,94,69.2,33.45,39.2,8.95
465,Cabinda,76,AO,1541462283,99,-5.56,12.19,78.74,8.59
466,Ankazobe,75,MG,1541458800,88,-18.32,47.12,64.4,9.17
467,Vrangel,80,RU,1541462283,100,42.73,133.08,41.07,8.03
468,Noumea,20,NC,1541460600,39,-22.28,166.46,84.2,11.41
469,Gandu,68,CN,1541462284,87,35.89,102.33,21.95,2.62
470,Krasnyy Profintern,76,RU,1541462284,100,57.74,40.44,30.41,8.66
471,Talcahuano,0,CL,1541458800,58,-36.72,-73.12,59.0,16.11
472,Mackenzie,90,CA,1541458800,73,55.34,-123.09,24.8,3.36
473,Chipinge,12,ZW,1541462285,90,-20.19,32.62,59.93,2.73
474,Lakselv,68,NO,1541460000,70,70.05,24.96,46.4,25.28
475,Porto Novo,75,BR,1541458800,77,-23.68,-45.44,66.2,6.93
476,Chegdomyn,80,RU,1541462285,77,51.13,133.04,16.28,5.23
477,Lishui,80,CN,1541462286,100,28.45,119.91,62.72,2.55
478,Najran,0,SA,1541458800,42,17.54,44.22,68.0,3.56
479,Kralendijk,0,BQ,1541458500,88,12.15,-68.27,78.8,3.36
480,Sumter,90,US,1541462100,100,33.92,-80.34,69.08,3.36
481,Adre,0,TD,1541462286,19,13.47,22.2,64.74,11.56
482,Penarroya-Pueblonuevo,12,ES,1541460600,87,38.3,-5.27,46.4,2.24
483,Sinnar,0,IN,1541462287,91,19.85,74.0,63.44,2.55
484,Palmer,75,AU,1541460600,82,-34.85,139.16,60.8,18.34
485,Centralia,90,US,1541461200,96,39.21,-92.14,50.0,9.37
486,Soavinandriana,24,MG,1541462287,92,-19.17,46.74,60.29,5.12
487,Oga,32,NG,1541462287,83,8.18,5.65,75.72,9.55
488,Nauta,48,PE,1541462288,91,-4.51,-73.58,78.56,1.32
489,Kagadi,32,UG,1541462288,100,0.95,30.8,73.65,1.88
490,Maldonado,0,UY,1541458800,82,-34.91,-54.96,68.0,4.7
491,Rio Gallegos,20,AR,1541458800,34,-51.62,-69.22,48.2,27.51
492,Hargeysa,24,SO,1541462289,88,9.56,44.06,51.02,3.4
493,Tuatapere,32,NZ,1541462289,73,-46.13,167.69,60.69,13.62
494,Mareeba,20,AU,1541460600,54,-16.99,145.42,84.2,6.93
495,Kenai,1,US,1541458560,60,60.55,-151.26,33.98,4.7
496,Gursu,0,TR,1541460000,100,40.22,29.19,44.6,2.21
497,Arandis,0,NA,1541462290,92,-22.42,14.98,53.18,2.1
498,Nahrin,12,AF,1541462160,44,36.06,69.13,20.42,2.73
499,Berdigestyakh,8,RU,1541462290,63,62.1,126.7,3.32,5.86
500,Katangli,64,RU,1541462340,100,51.71,143.23,31.22,8.93
501,Svetlogorsk,90,RU,1541458800,85,53.14,59.15,32.0,6.71
502,Alpena,90,US,1541460900,72,45.06,-83.43,46.04,4.7
503,Sumbawanga,40,TZ,1541458800,67,-7.95,31.62,60.8,11.27
504,Tari,0,NG,1541462341,35,12.41,4.49,68.7,5.86
505,Progreso,0,UY,1541458800,77,-34.68,-56.22,68.0,3.36
506,Liberal,1,US,1541460900,41,37.04,-100.92,62.06,8.05
507,Nishihara,75,JP,1541460600,93,35.74,139.53,66.2,3.78
508,Santa Cruz,1,US,1541460900,25,36.97,-122.03,77.0,13.87
509,Sandwick,68,GB,1541458200,93,54.57,-2.89,44.6,10.29
510,Mount Barker,75,AU,1541460600,82,-35.06,138.86,60.8,18.34
511,Liuzhou,92,CN,1541462343,99,24.32,109.41,66.09,5.12
512,Camp Verde,1,US,1541460900,35,34.56,-111.85,68.0,6.93
513,Zhumadian,92,CN,1541462344,99,33.01,114.02,44.99,16.64
514,Bastia,75,IT,1541460000,93,44.6,8.98,60.8,5.82
515,Madison,90,US,1541459700,90,43.07,-89.38,46.4,8.05
516,Kuusamo,90,FI,1541460000,100,65.96,29.19,37.4,9.17
517,Bria,48,CF,1541462344,90,6.54,21.99,70.37,8.43
518,Madang,44,PG,1541462344,98,-5.21,145.81,79.37,3.51
519,Dubbo,80,AU,1541460600,57,-32.25,148.6,75.2,5.82
520,Wamba,76,CD,1541462345,98,2.14,27.99,67.22,2.33
521,Macas,48,EC,1541462345,93,-2.3,-78.12,67.89,2.77
522,Nieuw Amsterdam,20,SR,1541458800,78,5.88,-55.08,82.4,6.93
523,Frederico Westphalen,0,BR,1541462345,72,-27.36,-53.4,72.3,5.41
524,Anantnag,75,IN,1541457000,93,33.74,75.15,37.4,2.24
525,Kirishi,0,RU,1541462346,99,59.45,32.01,34.32,5.08
526,Ilinskiy,76,RU,1541458800,92,55.62,38.12,30.2,6.71
527,Sitka,0,US,1541462346,37,37.17,-99.65,58.13,10.78
528,Barzas,90,RU,1541458800,89,55.72,86.32,32.0,17.9
529,Amga,80,RU,1541462347,78,60.89,131.98,6.38,2.62
530,La Palma,76,CO,1541462347,97,5.36,-74.39,67.4,2.1
531,Bonavista,36,CA,1541462347,100,48.65,-53.11,37.2,14.92
532,Solano,24,PH,1541462348,81,16.52,121.18,71.49,2.51
533,Acajutla,75,SV,1541458200,79,13.59,-89.83,84.2,6.93
534,Russkaya Polyana,88,RU,1541462348,96,53.78,73.88,30.5,4.85
535,Muscatine,90,US,1541460900,87,41.42,-91.04,46.94,11.41
536,Walvis Bay,0,NA,1541458800,76,-22.95,14.51,55.4,8.05
537,Plettenberg Bay,92,ZA,1541462348,100,-34.05,23.37,54.71,28.95
538,Markova,0,RU,1541458800,85,52.21,104.21,12.2,4.47
539,Cape Coast,0,GH,1541462349,94,5.11,-1.24,74.6,3.4
540,Sakaiminato,40,JP,1541458800,63,35.55,133.23,62.6,9.17
541,Ola,0,RU,1541458800,83,59.58,151.3,-7.61,5.41
542,Margate,75,AU,1541460600,51,-43.03,147.26,62.6,9.17
543,Saint Anthony,90,US,1541460660,64,43.97,-111.68,42.98,11.41
544,Palu,80,ID,1541462350,95,-0.9,119.87,69.65,1.88
545,Rome,0,IT,1541460000,93,41.89,12.48,62.6,6.93
546,Ancud,0,CL,1541462350,76,-41.87,-73.83,45.62,4.07
547,Paamiut,0,GL,1541462350,100,61.99,-49.67,28.74,37.07
548,Diffa,0,NE,1541462350,29,13.32,12.61,66.99,7.14
549,Mitsamiouli,0,KM,1541462351,100,-11.38,43.28,77.34,8.1
550,Inhambane,24,MZ,1541462400,99,-23.87,35.38,70.28,11.61
551,Kharan,0,PK,1541462401,78,28.58,65.42,38.37,3.74
552,Riyadh,40,SA,1541458800,33,24.63,46.72,77.0,6.93
553,Phan Thiet,8,VN,1541462281,96,10.93,108.1,80.0,8.14
554,Richards Bay,80,ZA,1541462401,96,-28.77,32.06,68.84,4.85
555,Alta,80,NO,1541460000,65,69.97,23.27,46.4,3.36
556,Lata,0,IN,1541462474,65,30.78,78.62,33.65,3.06
557,Soyo,88,AO,1541462475,92,-6.13,12.37,76.85,4.34
558,Fort-Shevchenko,56,KZ,1541462406,100,44.51,50.26,45.89,12.95
559,Lukovetskiy,75,RU,1541458800,86,64.29,41.92,37.4,11.18
560,Vostok,0,RU,1541462408,70,46.45,135.83,17.63,2.33
561,Tara,20,JP,1541460600,77,33.0,130.15,59.0,2.24
